menu_id,menu_name,parent_id,order_num,path,component,query,route_name,is_frame,is_cache,menu_type,visible,status,perms,icon,create_by,create_time,update_by,update_time,remark
12250,积分商城商品,3,1,pointproduct,bt10/pointproduct/index,,,1,0,C,0,0,bt10:pointproduct:list,#,admin,2025-01-01 00:00:00,,,积分商城商品菜单
12251,积分商城商品查询,12250,1,#,,,,1,0,F,0,0,bt10:pointproduct:query,#,admin,2025-01-01 00:00:00,,,""
12252,积分商城商品新增,12250,2,#,,,,1,0,F,0,0,bt10:pointproduct:add,#,admin,2025-01-01 00:00:00,,,""
12253,积分商城商品修改,12250,3,#,,,,1,0,F,0,0,bt10:pointproduct:edit,#,admin,2025-01-01 00:00:00,,,""
12254,积分商城商品删除,12250,4,#,,,,1,0,F,0,0,bt10:pointproduct:remove,#,admin,2025-01-01 00:00:00,,,""
12255,积分商城商品导出,12250,5,#,,,,1,0,F,0,0,bt10:pointproduct:export,#,admin,2025-01-01 00:00:00,,,""
